Parameter Sets,Stats,Variance Ratio,SVM (rbf) Accuracy,SVM (linear) Accuracy,Random Forest Accuracy,Logistic Regression Accuracy,MLP Accuracy,Random Classifier Accuracy
"[{'sigma_u': 18.0, 'sigma_b': 0.16553033098356373, 'rho': 804.8701299625694, 'd': 0.7334243293968244, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.623435114503817, 'Stressed Variance': 405.46468743662956, 'Stressed Steady State Time': 13.634671770738914}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3599999999999999,0.9,0.5875,0.8875,0.55,0.7,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16553033098356373, 'rho': 804.8701299625694, 'd': 0.7334243293968244, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.623435114503817, 'Stressed Variance': 405.46468743662956, 'Stressed Steady State Time': 13.634671770738914}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3599999999999999,0.9,0.5875,0.8875,0.55,0.7,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16099999435873533, 'rho': 827.3542702831328, 'd': 0.7334619948757332, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.835687022900764, 'Stressed Variance': 426.8363218562438, 'Stressed Steady State Time': 13.633971589344927}, {'Normal Mean': 9.877007575757576, 'Normal Variance': 1167.7739258938818, 'Normal Steady State Time': 12.775248871259532})",0.3699999999999999,0.85,0.6875,0.9,0.7,0.8125,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16099999435873533, 'rho': 827.3542702831328, 'd': 0.7334619948757332, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.851908396946564, 'Stressed Variance': 430.33516811374625, 'Stressed Steady State Time': 13.633971589344927}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3699999999999999,0.875,0.65,0.875,0.6625,0.7625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16099999435873533, 'rho': 827.3542702831328, 'd': 0.7334619948757332, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.851908396946564, 'Stressed Variance': 430.33516811374625, 'Stressed Steady State Time': 13.633971589344927}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3699999999999999,0.875,0.65,0.875,0.6625,0.7625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16099999435873533, 'rho': 827.3542702831328, 'd': 0.7334619948757332, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.851908396946564, 'Stressed Variance': 430.33516811374625, 'Stressed Steady State Time': 13.633971589344927}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3699999999999999,0.875,0.65,0.875,0.6625,0.7625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16099999435873533, 'rho': 827.3542702831328, 'd': 0.7334619948757332, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.851908396946564, 'Stressed Variance': 430.33516811374625, 'Stressed Steady State Time': 13.633971589344927}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3699999999999999,0.875,0.65,0.875,0.6625,0.7625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16099999435873533, 'rho': 827.3542702831328, 'd': 0.7334619948757332, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.851908396946564, 'Stressed Variance': 430.33516811374625, 'Stressed Steady State Time': 13.633971589344927}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3699999999999999,0.875,0.65,0.875,0.6625,0.7625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16099999435873533, 'rho': 827.3542702831328, 'd': 0.7334619948757332, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.851908396946564, 'Stressed Variance': 430.33516811374625, 'Stressed Steady State Time': 13.633971589344927}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3699999999999999,0.875,0.65,0.875,0.6625,0.7625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16099999435873533, 'rho': 827.3542702831328, 'd': 0.7334619948757332, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.851908396946564, 'Stressed Variance': 430.33516811374625, 'Stressed Steady State Time': 13.633971589344927}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3699999999999999,0.875,0.65,0.875,0.6625,0.7625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16099999435873533, 'rho': 827.3542702831328, 'd': 0.7334619948757332, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.851908396946564, 'Stressed Variance': 430.33516811374625, 'Stressed Steady State Time': 13.633971589344927}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3699999999999999,0.875,0.65,0.875,0.6625,0.7625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.16099999435873533, 'rho': 827.3542702831328, 'd': 0.7334619948757332, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.851908396946564, 'Stressed Variance': 430.33516811374625, 'Stressed Steady State Time': 13.633971589344927}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3699999999999999,0.875,0.65,0.875,0.6625,0.7625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.15671105719987247, 'rho': 849.8382870970172, 'd': 0.7334976912951855, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.620076335877863, 'Stressed Variance': 424.72481831478353, 'Stressed Steady State Time': 13.633308078096793}, {'Normal Mean': 9.877007575757576, 'Normal Variance': 1167.7739258938818, 'Normal Steady State Time': 12.775248871259532})",0.3799999999999999,0.7875,0.55,0.8,0.5625,0.575,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.15671105719987247, 'rho': 849.8382870970172, 'd': 0.7334976912951855, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.991946564885497, 'Stressed Variance': 438.01233972233547, 'Stressed Steady State Time': 13.633308078096793}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3799999999999999,0.8875,0.675,0.85,0.6375,0.7375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.15671105719987247, 'rho': 849.8382870970172, 'd': 0.7334976912951855, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.991946564885497, 'Stressed Variance': 438.01233972233547, 'Stressed Steady State Time': 13.633308078096793}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3799999999999999,0.8875,0.675,0.85,0.6375,0.7375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.15671105719987247, 'rho': 849.8382870970172, 'd': 0.7334976912951855, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.991946564885497, 'Stressed Variance': 438.01233972233547, 'Stressed Steady State Time': 13.633308078096793}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3799999999999999,0.8875,0.675,0.85,0.6375,0.7375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.15671105719987247, 'rho': 849.8382870970172, 'd': 0.7334976912951855, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.991946564885497, 'Stressed Variance': 438.01233972233547, 'Stressed Steady State Time': 13.633308078096793}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3799999999999999,0.8875,0.675,0.85,0.6375,0.7375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.15671105719987247, 'rho': 849.8382870970172, 'd': 0.7334976912951855, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.991946564885497, 'Stressed Variance': 438.01233972233547, 'Stressed Steady State Time': 13.633308078096793}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3799999999999999,0.8875,0.675,0.85,0.6375,0.7375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.15671105719987247, 'rho': 849.8382870970172, 'd': 0.7334976912951855, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.991946564885497, 'Stressed Variance': 438.01233972233547, 'Stressed Steady State Time': 13.633308078096793}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3799999999999999,0.8875,0.675,0.85,0.6375,0.7375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.15671105719987247, 'rho': 849.8382870970172, 'd': 0.7334976912951855, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.991946564885497, 'Stressed Variance': 438.01233972233547, 'Stressed Steady State Time': 13.633308078096793}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3799999999999999,0.8875,0.675,0.85,0.6375,0.7375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.15671105719987247, 'rho': 849.8382870970172, 'd': 0.7334976912951855, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.991946564885497, 'Stressed Variance': 438.01233972233547, 'Stressed Steady State Time': 13.633308078096793}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3799999999999999,0.8875,0.675,0.85,0.6375,0.7375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.15671105719987247, 'rho': 849.8382870970172, 'd': 0.7334976912951855, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.991946564885497, 'Stressed Variance': 438.01233972233547, 'Stressed Steady State Time': 13.633308078096793}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3799999999999999,0.8875,0.675,0.85,0.6375,0.7375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.15264472372983826, 'rho': 872.3221899008466, 'd': 0.7335315691276187, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.769312977099236, 'Stressed Variance': 450.7038827341064, 'Stressed Steady State Time': 13.63267842976805}, {'Normal Mean': 9.877007575757576, 'Normal Variance': 1167.7739258938818, 'Normal Steady State Time': 12.775248871259532})",0.3899999999999999,0.85,0.6375,0.875,0.625,0.7,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.15264472372983826, 'rho': 872.3221899008466, 'd': 0.7335315691276187, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.93973282442748, 'Stressed Variance': 454.2590014553347, 'Stressed Steady State Time': 13.63267842976805}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3899999999999999,0.8625,0.6125,0.8125,0.625,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.15264472372983826, 'rho': 872.3221899008466, 'd': 0.7335315691276187, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.93973282442748, 'Stressed Variance': 454.2590014553347, 'Stressed Steady State Time': 13.63267842976805}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3899999999999999,0.8625,0.6125,0.8125,0.625,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.15264472372983826, 'rho': 872.3221899008466, 'd': 0.7335315691276187, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.93973282442748, 'Stressed Variance': 454.2590014553347, 'Stressed Steady State Time': 13.63267842976805}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3899999999999999,0.8625,0.6125,0.8125,0.625,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.15264472372983826, 'rho': 872.3221899008466, 'd': 0.7335315691276187, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.93973282442748, 'Stressed Variance': 454.2590014553347, 'Stressed Steady State Time': 13.63267842976805}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3899999999999999,0.8625,0.6125,0.8125,0.625,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.15264472372983826, 'rho': 872.3221899008466, 'd': 0.7335315691276187, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.93973282442748, 'Stressed Variance': 454.2590014553347, 'Stressed Steady State Time': 13.63267842976805}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3899999999999999,0.8625,0.6125,0.8125,0.625,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.15264472372983826, 'rho': 872.3221899008466, 'd': 0.7335315691276187, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.93973282442748, 'Stressed Variance': 454.2590014553347, 'Stressed Steady State Time': 13.63267842976805}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3899999999999999,0.8625,0.6125,0.8125,0.625,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.15264472372983826, 'rho': 872.3221899008466, 'd': 0.7335315691276187, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.93973282442748, 'Stressed Variance': 454.2590014553347, 'Stressed Steady State Time': 13.63267842976805}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3899999999999999,0.8625,0.6125,0.8125,0.625,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.15264472372983826, 'rho': 872.3221899008466, 'd': 0.7335315691276187, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.93973282442748, 'Stressed Variance': 454.2590014553347, 'Stressed Steady State Time': 13.63267842976805}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3899999999999999,0.8625,0.6125,0.8125,0.625,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.15264472372983826, 'rho': 872.3221899008466, 'd': 0.7335315691276187, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.93973282442748, 'Stressed Variance': 454.2590014553347, 'Stressed Steady State Time': 13.63267842976805}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3899999999999999,0.8625,0.6125,0.8125,0.625,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.1487841002880443, 'rho': 894.8059872545012, 'd': 0.7335637638890303, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 9.93587786259542, 'Stressed Variance': 474.8264227026397, 'Stressed Steady State Time': 13.632080116641022}, {'Normal Mean': 9.877007575757576, 'Normal Variance': 1167.7739258938818, 'Normal Steady State Time': 12.775248871259532})",0.3999999999999998,0.85,0.6,0.85,0.6,0.5875,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.1487841002880443, 'rho': 894.8059872545012, 'd': 0.7335637638890303, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 10.084809160305344, 'Stressed Variance': 472.2966242002214, 'Stressed Steady State Time': 13.632080116641022}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3999999999999998,0.8625,0.6625,0.7875,0.65,0.7375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.1487841002880443, 'rho': 894.8059872545012, 'd': 0.7335637638890303, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 10.084809160305344, 'Stressed Variance': 472.2966242002214, 'Stressed Steady State Time': 13.632080116641022}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3999999999999998,0.8625,0.6625,0.7875,0.65,0.7375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.1487841002880443, 'rho': 894.8059872545012, 'd': 0.7335637638890303, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 10.084809160305344, 'Stressed Variance': 472.2966242002214, 'Stressed Steady State Time': 13.632080116641022}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3999999999999998,0.8625,0.6625,0.7875,0.65,0.7375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.1487841002880443, 'rho': 894.8059872545012, 'd': 0.7335637638890303, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.06014543999845443, 'rho': 1179.133813805053, 'd': 0.7827636158616834, 'label': 1}]","({'Stressed Mean': 10.084809160305344, 'Stressed Variance': 472.2966242002214, 'Stressed Steady State Time': 13.632080116641022}, {'Normal Mean': 9.986401515151515, 'Normal Variance': 1180.0387165963614, 'Normal Steady State Time': 12.775248871259532})",0.3999999999999998,0.8625,0.6625,0.7875,0.65,0.7375,0.45
