class_name,label,split,tf,condition,x,y,representation,method
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-19.997726440429688,1.8560235500335693,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),28.670644760131836,5.248962879180908,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,5.387730598449707,-2.048103094100952,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),24.013826370239258,0.0873451679944992,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,32.12323760986328,9.120323181152344,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-17.70810890197754,-10.460135459899902,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,9.962489128112793,6.089974880218506,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-7.743309020996094,-9.174285888671875,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-8.056224822998047,4.666586875915527,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,32.07072830200195,0.3550426959991455,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-5.844642162322998,-12.585614204406738,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-13.247780799865723,-9.204530715942383,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,40.37049865722656,3.1642277240753174,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),-0.5428972840309143,-11.723968505859375,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,8.132294654846191,6.374115943908691,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-17.34422492980957,5.2587080001831055,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-28.06517791748047,4.556239128112793,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-10.403059959411621,-3.0069420337677,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,35.836997985839844,-3.310295343399048,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-31.13320541381836,3.3512325286865234,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-20.721172332763672,-9.800850868225098,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-6.529351711273193,-4.090927600860596,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,5.487877368927002,6.471888065338135,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),27.416696548461914,7.157245635986328,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-26.644622802734375,-1.1234376430511475,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,38.51585006713867,-2.402858018875122,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,3.3607871532440186,-8.04326343536377,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-5.96733283996582,-6.775400161743164,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-7.570621967315674,-3.5626680850982666,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-14.180371284484863,3.652272939682007,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-11.69096851348877,0.7144573926925659,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,1.1183005571365356,-3.4352455139160156,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),36.51385498046875,5.635412216186523,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-18.17034912109375,-6.607515335083008,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,1.9665098190307617,-4.682799339294434,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-38.55756378173828,-2.0236921310424805,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-26.40028953552246,2.8211896419525146,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),21.380313873291016,3.7092950344085693,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-23.31463623046875,-2.894843816757202,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-29.33005714416504,-4.451200485229492,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 0.01% glucose,0,train,Nrg1,0.01% glucose,-1.2584632635116577,-12.844365119934082,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,41.59333419799805,1.467706561088562,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),29.415529251098633,8.65791130065918,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-26.0463809967041,3.9597909450531006,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-29.29621696472168,7.174143314361572,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 2% glucose (mock/steady),2,train,Nrg1,2% glucose (mock/steady),29.446758270263672,2.7888545989990234,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-24.206815719604492,3.6745195388793945,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 0.1% glucose,4,train,Rtg1,0.1% glucose,-8.993030548095703,3.264557123184204,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-27.071258544921875,4.073373317718506,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,41.040184020996094,-2.1893770694732666,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,23.00865364074707,5.842113018035889,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 0.01% glucose,3,train,Rtg1,0.01% glucose,-28.7830753326416,4.194733619689941,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,41.31909942626953,2.917607069015503,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,39.80463790893555,2.5335521697998047,SimCLR IY017-inst b512 D16 154043,t-SNE
Rtg1 @ 2% glucose (mock/steady),5,train,Rtg1,2% glucose (mock/steady),-15.500292778015137,-11.38619327545166,SimCLR IY017-inst b512 D16 154043,t-SNE
Nrg1 @ 0.1% glucose,1,train,Nrg1,0.1% glucose,32.21273422241211,10.440926551818848,SimCLR IY017-inst b512 D16 154043,t-SNE
