Parameter Sets,Stats,Variance Ratio,SVM (rbf) Accuracy,SVM (linear) Accuracy,Random Forest Accuracy,Logistic Regression Accuracy,MLP Accuracy,Random Classifier Accuracy
"[{'sigma_u': 18.0, 'sigma_b': 0.03713748244170493, 'rho': 4856.855203029647, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.763134328358209, 'Stressed Variance': 2885.476282713299, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.129999999999999,0.675,0.5875,0.6,0.5625,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03713748244170493, 'rho': 4856.855203029647, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.763134328358209, 'Stressed Variance': 2885.476282713299, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.129999999999999,0.675,0.5875,0.6,0.5625,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03713748244170493, 'rho': 4856.855203029647, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.763134328358209, 'Stressed Variance': 2885.476282713299, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.129999999999999,0.675,0.5875,0.6,0.5625,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03713748244170493, 'rho': 4856.855203029647, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.763134328358209, 'Stressed Variance': 2885.476282713299, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.129999999999999,0.675,0.5875,0.6,0.5625,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03713748244170493, 'rho': 4856.855203029647, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.763134328358209, 'Stressed Variance': 2885.476282713299, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.129999999999999,0.675,0.5875,0.6,0.5625,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03696360200117505, 'rho': 4879.655289388083, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.57134328358209, 'Stressed Variance': 2735.399089240365, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.1399999999999992,0.6625,0.5375,0.675,0.5,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03696360200117505, 'rho': 4879.655289388083, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.57134328358209, 'Stressed Variance': 2735.399089240365, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.1399999999999992,0.6625,0.5375,0.675,0.5,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03696360200117505, 'rho': 4879.655289388083, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.57134328358209, 'Stressed Variance': 2735.399089240365, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.1399999999999992,0.6625,0.5375,0.675,0.5,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03696360200117505, 'rho': 4879.655289388083, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.57134328358209, 'Stressed Variance': 2735.399089240365, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.1399999999999992,0.6625,0.5375,0.675,0.5,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03696360200117505, 'rho': 4879.655289388083, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.57134328358209, 'Stressed Variance': 2735.399089240365, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.1399999999999992,0.6625,0.5375,0.675,0.5,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03696360200117505, 'rho': 4879.655289388083, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.57134328358209, 'Stressed Variance': 2735.399089240365, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.1399999999999992,0.6625,0.5375,0.675,0.5,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03696360200117505, 'rho': 4879.655289388083, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.57134328358209, 'Stressed Variance': 2735.399089240365, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.1399999999999992,0.6625,0.5375,0.675,0.5,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03696360200117505, 'rho': 4879.655289388083, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.57134328358209, 'Stressed Variance': 2735.399089240365, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.1399999999999992,0.6625,0.5375,0.675,0.5,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03696360200117505, 'rho': 4879.655289388083, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.57134328358209, 'Stressed Variance': 2735.399089240365, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.1399999999999992,0.6625,0.5375,0.675,0.5,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03696360200117505, 'rho': 4879.655289388083, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.57134328358209, 'Stressed Variance': 2735.399089240365, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.1399999999999992,0.6625,0.5375,0.675,0.5,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.036791342220839594, 'rho': 4902.455374950027, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.406305970149253, 'Stressed Variance': 2659.778161727277, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.149999999999999,0.7125,0.6,0.725,0.575,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.036791342220839594, 'rho': 4902.455374950027, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.406305970149253, 'Stressed Variance': 2659.778161727277, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.149999999999999,0.7125,0.6,0.725,0.575,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.036791342220839594, 'rho': 4902.455374950027, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.406305970149253, 'Stressed Variance': 2659.778161727277, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.149999999999999,0.7125,0.6,0.725,0.575,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.036791342220839594, 'rho': 4902.455374950027, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.406305970149253, 'Stressed Variance': 2659.778161727277, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.149999999999999,0.7125,0.6,0.725,0.575,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.036791342220839594, 'rho': 4902.455374950027, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.406305970149253, 'Stressed Variance': 2659.778161727277, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.149999999999999,0.7125,0.6,0.725,0.575,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.036791342220839594, 'rho': 4902.455374950027, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.406305970149253, 'Stressed Variance': 2659.778161727277, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.149999999999999,0.7125,0.6,0.725,0.575,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.036791342220839594, 'rho': 4902.455374950027, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.406305970149253, 'Stressed Variance': 2659.778161727277, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.149999999999999,0.7125,0.6,0.725,0.575,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.036791342220839594, 'rho': 4902.455374950027, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.406305970149253, 'Stressed Variance': 2659.778161727277, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.149999999999999,0.7125,0.6,0.725,0.575,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.036791342220839594, 'rho': 4902.455374950027, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.406305970149253, 'Stressed Variance': 2659.778161727277, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.149999999999999,0.7125,0.6,0.725,0.575,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.036791342220839594, 'rho': 4902.455374950027, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.406305970149253, 'Stressed Variance': 2659.778161727277, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.149999999999999,0.7125,0.6,0.725,0.575,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03662068054756807, 'rho': 4925.255459717382, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.524514925373134, 'Stressed Variance': 2739.8253691676878, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.1599999999999993,0.6875,0.475,0.6375,0.4375,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03662068054756807, 'rho': 4925.255459717382, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.524514925373134, 'Stressed Variance': 2739.8253691676878, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.1599999999999993,0.6875,0.475,0.6375,0.4375,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03662068054756807, 'rho': 4925.255459717382, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.524514925373134, 'Stressed Variance': 2739.8253691676878, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.1599999999999993,0.6875,0.475,0.6375,0.4375,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03662068054756807, 'rho': 4925.255459717382, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.524514925373134, 'Stressed Variance': 2739.8253691676878, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.1599999999999993,0.6875,0.475,0.6375,0.4375,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03662068054756807, 'rho': 4925.255459717382, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.524514925373134, 'Stressed Variance': 2739.8253691676878, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.1599999999999993,0.6875,0.475,0.6375,0.4375,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03662068054756807, 'rho': 4925.255459717382, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.524514925373134, 'Stressed Variance': 2739.8253691676878, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.1599999999999993,0.6875,0.475,0.6375,0.4375,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03662068054756807, 'rho': 4925.255459717382, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.524514925373134, 'Stressed Variance': 2739.8253691676878, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.1599999999999993,0.6875,0.475,0.6375,0.4375,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03662068054756807, 'rho': 4925.255459717382, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.524514925373134, 'Stressed Variance': 2739.8253691676878, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.1599999999999993,0.6875,0.475,0.6375,0.4375,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03662068054756807, 'rho': 4925.255459717382, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.524514925373134, 'Stressed Variance': 2739.8253691676878, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.1599999999999993,0.6875,0.475,0.6375,0.4375,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03662068054756807, 'rho': 4925.255459717382, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.524514925373134, 'Stressed Variance': 2739.8253691676878, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.1599999999999993,0.6875,0.475,0.6375,0.4375,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.036451594844765484, 'rho': 4948.055543702744, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.853694029850747, 'Stressed Variance': 2650.226616951158, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.169999999999999,0.6625,0.4875,0.65,0.4625,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.036451594844765484, 'rho': 4948.055543702744, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.853694029850747, 'Stressed Variance': 2650.226616951158, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.169999999999999,0.6625,0.4875,0.65,0.4625,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.036451594844765484, 'rho': 4948.055543702744, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.853694029850747, 'Stressed Variance': 2650.226616951158, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.169999999999999,0.6625,0.4875,0.65,0.4625,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.036451594844765484, 'rho': 4948.055543702744, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.853694029850747, 'Stressed Variance': 2650.226616951158, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.169999999999999,0.6625,0.4875,0.65,0.4625,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.036451594844765484, 'rho': 4948.055543702744, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.853694029850747, 'Stressed Variance': 2650.226616951158, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.169999999999999,0.6625,0.4875,0.65,0.4625,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.036451594844765484, 'rho': 4948.055543702744, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.853694029850747, 'Stressed Variance': 2650.226616951158, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.169999999999999,0.6625,0.4875,0.65,0.4625,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.036451594844765484, 'rho': 4948.055543702744, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.853694029850747, 'Stressed Variance': 2650.226616951158, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.169999999999999,0.6625,0.4875,0.65,0.4625,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.036451594844765484, 'rho': 4948.055543702744, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.853694029850747, 'Stressed Variance': 2650.226616951158, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.169999999999999,0.6625,0.4875,0.65,0.4625,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.036451594844765484, 'rho': 4948.055543702744, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.853694029850747, 'Stressed Variance': 2650.226616951158, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.169999999999999,0.6625,0.4875,0.65,0.4625,0.55,0.45
