alpha_off,alpha_on,beta,gamma_m,gamma_p,protein_degradation,fano_m,expected_fano_m
0.1,0.01,56.44444444444444,0.01,10.0,7.75,429.72248937871115,565.4444444444443
0.1,0.027825594022071243,389.1111111111111,1.0,10.0,5.5,257.756745340177,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,0.01,3.25,29.928125211123778,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,0.01,5.5,29.81762313424596,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,0.01,7.75,29.883437153158376,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,0.01,10.0,29.911467423623748,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,0.1,1.0,29.874301787895092,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,0.1,3.25,30.134018805867978,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,0.1,5.5,30.016828290986155,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,0.1,7.75,30.24392252800457,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,0.1,10.0,29.90268181140057,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,1.0,1.0,30.206781295082735,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,1.0,3.25,30.267950927325195,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,1.0,7.75,29.810596231728525,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,1.0,5.5,30.069552060214814,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,0.01,0.1,10.0,2468.129457597648,3892.111111111111
0.1,0.01,278.22222222222223,0.1,100.0,5.5,1103.4594870439303,2783.222222222222
0.1,0.027825594022071243,389.1111111111111,10.0,1.0,10.0,30.201215825215943,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,1.0,10.0,1.0,259.94104091221084,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,10.0,1.0,29.96312651454239,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,1.0,10.0,10.0,259.3194015526561,3892.111111111111
0.1,0.027825594022071243,222.77777777777777,0.01,1.0,3.25,1430.5527792509595,2228.7777777777774
0.1,0.027825594022071243,389.1111111111111,10.0,10.0,3.25,29.856033627837366,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,10.0,7.75,30.06766214673058,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,10.0,10.0,29.78055339756466,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,10.0,5.5,29.960623227860026,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,0.01,0.1,3.25,2463.9512124651897,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,0.01,1.0,3.947188784831832,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,0.01,3.25,3.9233632046238176,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,0.01,10.0,3.9229028820614493,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,0.1,1.0,3.9287895648452027,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,0.01,5.5,3.947483545789548,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,0.01,7.75,3.9228588042026025,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,0.1,3.25,3.934675364649934,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,0.1,5.5,3.9354746831643617,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,0.1,10.0,3.91138428049094,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,1.0,1.0,3.93285607120035,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,0.1,7.75,3.9174597760836303,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,1.0,3.25,3.9270554357438887,3892.111111111111
0.1,0.027825594022071243,333.66666666666663,1.0,100.0,3.25,222.20922761922176,3337.666666666666
0.1,0.027825594022071243,389.1111111111111,100.0,1.0,7.75,3.9186094205178637,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,10.0,1.0,3.8877491820353494,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,1.0,5.5,3.946889666558091,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,0.01,0.1,5.5,2446.8895940591406,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,1.0,10.0,3.925331394618054,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,10.0,5.5,3.9298857639837554,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,10.0,3.25,3.9217520824953453,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,10.0,7.75,3.9416724121610756,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,10.0,10.0,3.927019256294875,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,100.0,3.25,30.302146302981445,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,100.0,5.5,3.9511419067819467,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,100.0,1.0,3.9422605227571577,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,100.0,7.75,3.9186097168535876,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,100.0,10.0,3.9146490814259955,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,100.0,7.75,30.139163062284844,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,100.0,100.0,3.25,3.9166135146012997,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,100.0,10.0,29.864744351098604,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,100.0,1.0,29.830138714562615,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,10.0,100.0,5.5,29.868515626982234,3892.111111111111
0.1,0.01,500.0,0.01,1.0,7.75,3789.7224260817043,5001.0
0.1,0.027825594022071243,444.55555555555554,0.01,0.01,3.25,2809.786440637871,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,0.01,0.01,1.0,2761.8129180728247,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,0.01,0.01,5.5,2779.579994644122,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,0.01,0.01,7.75,2834.7366491423136,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,0.01,0.01,10.0,2825.234480584087,4446.555555555555
0.1,0.027825594022071243,167.33333333333331,0.01,1.0,1.0,1041.0347804930154,1674.333333333333
0.1,0.027825594022071243,222.77777777777777,0.01,1.0,7.75,1404.1606836231017,2228.7777777777774
0.1,0.01,222.77777777777777,0.1,100.0,3.25,879.9280150237944,2228.7777777777774
0.1,0.027825594022071243,333.66666666666663,0.1,10.0,1.0,1062.1026302937616,3337.666666666666
0.1,0.027825594022071243,222.77777777777777,0.01,1.0,10.0,1378.2826085567194,2228.7777777777774
0.1,0.027825594022071243,222.77777777777777,0.01,1.0,1.0,1393.9281445892118,2228.7777777777774
0.1,0.027825594022071243,111.88888888888889,0.1,100.0,5.5,360.44001055949485,1119.8888888888887
0.1,0.027825594022071243,111.88888888888889,0.1,100.0,7.75,357.70466890572783,1119.8888888888887
0.1,0.027825594022071243,333.66666666666663,1.0,100.0,10.0,223.53146417075249,3337.666666666666
0.1,0.027825594022071243,444.55555555555554,0.1,0.01,1.0,1410.8223096922989,4446.555555555555
0.1,0.027825594022071243,333.66666666666663,1.0,100.0,7.75,222.90569023703472,3337.666666666666
0.1,0.027825594022071243,444.55555555555554,0.1,0.01,3.25,1427.7630498937287,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,0.1,0.01,5.5,1415.1666687183745,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,0.1,0.01,10.0,1437.6979715364357,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,0.1,0.01,7.75,1426.1399451783902,4446.555555555555
0.1,0.027825594022071243,333.66666666666663,1.0,100.0,5.5,223.47467149383803,3337.666666666666
0.1,0.027825594022071243,444.55555555555554,0.1,0.1,1.0,1458.680841248496,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,0.1,0.1,3.25,1406.4929872583689,4446.555555555555
0.1,0.027825594022071243,389.1111111111111,0.1,10.0,5.5,1260.0579768074936,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,0.1,10.0,3.25,1252.4317542172664,3892.111111111111
0.1,0.027825594022071243,444.55555555555554,0.1,0.1,7.75,1410.8879708087215,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,0.1,0.1,10.0,1420.617485563813,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,0.1,0.1,5.5,1419.7937167781497,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,0.01,0.1,1.0,2827.3902055407916,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,0.01,0.1,7.75,2865.993212661042,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,0.1,1.0,1.0,1420.1630482745325,4446.555555555555
0.1,0.027825594022071243,389.1111111111111,0.1,10.0,7.75,1255.7543775253891,3892.111111111111
0.1,0.01,389.1111111111111,0.1,100.0,3.25,1552.1663269889114,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,0.1,10.0,1.0,1265.6804354712322,3892.111111111111
0.1,0.027825594022071243,444.55555555555554,0.1,1.0,5.5,1426.524146014975,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,0.01,0.1,3.25,2778.0365608736533,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,0.1,1.0,3.25,1424.41544241188,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,0.1,1.0,7.75,1435.6635005340647,4446.555555555555
0.1,0.027825594022071243,389.1111111111111,1.0,100.0,1.0,257.68462761451985,3892.111111111111
0.1,0.027825594022071243,278.22222222222223,0.01,1.0,5.5,1779.2023738837,2783.222222222222
0.1,0.027825594022071243,444.55555555555554,1.0,0.01,1.0,296.8864215339633,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,0.1,1.0,10.0,1428.367136332493,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,1.0,0.01,3.25,296.0259691851308,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,1.0,0.01,5.5,294.9324667991721,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,1.0,0.01,10.0,294.4538383414477,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,1.0,0.1,1.0,294.3753052385536,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,1.0,0.01,7.75,296.6998362356337,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,1.0,0.1,3.25,297.7185518114204,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,1.0,0.1,5.5,297.36954283963547,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,1.0,0.1,7.75,298.0809434452283,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,1.0,0.1,10.0,296.8203987351695,4446.555555555555
0.1,0.027825594022071243,278.22222222222223,0.01,1.0,3.25,1776.8495281589599,2783.222222222222
0.1,0.027825594022071243,444.55555555555554,1.0,1.0,1.0,295.9563675412977,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,0.01,0.1,5.5,2750.8101063870986,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,1.0,1.0,5.5,297.62208808998986,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,1.0,1.0,7.75,295.5618926185935,4446.555555555555
0.1,0.027825594022071243,389.1111111111111,1.0,100.0,10.0,258.36097640985724,3892.111111111111
0.1,0.01,278.22222222222223,0.1,100.0,1.0,1104.0124490835308,2783.222222222222
0.1,0.01,222.77777777777777,0.1,100.0,1.0,876.9546537228405,2228.7777777777774
0.1,0.027825594022071243,444.55555555555554,1.0,1.0,10.0,296.9795919615784,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,1.0,1.0,3.25,296.2959471362598,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,0.01,0.1,10.0,2803.0030723378277,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,1.0,10.0,7.75,295.77100982165257,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,1.0,10.0,5.5,298.0297087276907,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,1.0,10.0,10.0,297.44145134372206,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,1.0,10.0,3.25,295.0917270914487,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,0.01,1.0,34.08481842346231,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,0.01,3.25,33.897047632262804,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,0.01,5.5,34.10465095321052,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,0.01,7.75,33.95550177806055,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,0.01,10.0,34.05787592609941,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,0.1,1.0,34.132944176908175,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,0.1,3.25,34.21392720395664,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,0.1,5.5,33.9232809937042,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,0.1,7.75,34.117405532827796,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,0.1,10.0,34.07229985504186,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,1.0,1.0,34.203105680563525,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,1.0,3.25,34.05495774190105,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,1.0,5.5,34.27946586975312,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,1.0,7.75,34.03725825978718,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,1.0,10.0,34.019663687179914,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,1.0,10.0,1.0,296.26167243013515,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,10.0,1.0,34.31682198108381,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,10.0,3.25,34.115653706616484,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,10.0,5.5,34.159251135427084,4446.555555555555
0.1,0.027825594022071243,111.88888888888889,0.1,100.0,10.0,355.1342682752931,1119.8888888888887
0.1,0.027825594022071243,444.55555555555554,10.0,10.0,10.0,34.13534627580838,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,10.0,7.75,33.96510482108947,4446.555555555555
0.1,0.027825594022071243,111.88888888888889,0.1,100.0,1.0,359.88078469397794,1119.8888888888887
0.1,0.027825594022071243,444.55555555555554,100.0,0.01,1.0,4.341853617142769,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,0.01,3.25,4.350543709949663,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,0.01,5.5,4.361626397864218,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,0.01,7.75,4.3647339474656315,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,100.0,1.0,34.004546113532435,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,100.0,3.25,34.075763489446764,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,100.0,5.5,34.24699863145553,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,0.1,1.0,4.329982800361877,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,0.1,3.25,4.362074005797659,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,0.1,5.5,4.319245843915728,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,0.01,10.0,4.371868188354647,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,0.1,7.75,4.36037575211457,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,100.0,7.75,33.90423132186788,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,0.1,10.0,4.367978853080814,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,1.0,1.0,4.335661592949049,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,1.0,5.5,4.357935973383668,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,1.0,7.75,4.354053420751112,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,1.0,10.0,4.338955831209912,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,10.0,1.0,4.361948156788232,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,1.0,3.25,4.397556461784672,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,10.0,3.25,4.336799441421055,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,10.0,5.5,4.361564575994585,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,10.0,7.75,4.381077145660695,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,10.0,10.0,4.340498437194715,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,100.0,3.25,4.351578254650435,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,100.0,5.5,4.359941382436428,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,100.0,7.75,4.364067904702012,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,100.0,10.0,4.380303612259956,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,100.0,100.0,1.0,4.375670521174149,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,10.0,100.0,10.0,34.28357599267395,4446.555555555555
0.1,0.027825594022071243,500.0,0.01,0.01,1.0,3140.929941380488,5001.0
0.1,0.01,278.22222222222223,0.1,100.0,10.0,1107.9008846684721,2783.222222222222
0.1,0.027825594022071243,500.0,0.01,0.01,3.25,3160.882397973684,5001.0
0.1,0.027825594022071243,500.0,0.01,0.01,5.5,3175.4191384851933,5001.0
0.1,0.027825594022071243,500.0,0.01,0.01,7.75,3237.939578375435,5001.0
0.1,0.027825594022071243,167.33333333333331,0.1,100.0,3.25,535.6957457150354,1674.333333333333
0.1,0.027825594022071243,389.1111111111111,0.1,10.0,10.0,1256.8471941996347,3892.111111111111
0.1,0.027825594022071243,500.0,0.01,0.01,10.0,3159.5964654378226,5001.0
0.1,0.027825594022071243,444.55555555555554,0.1,10.0,10.0,1439.9742949822125,4446.555555555555
0.1,0.01,222.77777777777777,0.1,100.0,10.0,874.648691320014,2228.7777777777774
0.1,0.027825594022071243,389.1111111111111,1.0,100.0,3.25,258.90610987524474,3892.111111111111
0.1,0.027825594022071243,167.33333333333331,0.1,100.0,10.0,540.1105999708255,1674.333333333333
0.1,0.01,333.66666666666663,0.1,100.0,5.5,1323.7807260399888,3337.666666666666
0.1,0.027825594022071243,444.55555555555554,0.1,10.0,5.5,1442.1630054605864,4446.555555555555
0.1,0.027825594022071243,389.1111111111111,1.0,100.0,7.75,260.1626362217513,3892.111111111111
0.1,0.027825594022071243,389.1111111111111,1.0,100.0,5.5,259.9607446130908,3892.111111111111
0.1,0.027825594022071243,444.55555555555554,0.1,10.0,1.0,1427.3560151202291,4446.555555555555
0.1,0.027825594022071243,444.55555555555554,0.1,10.0,3.25,1426.2876032677436,4446.555555555555
0.1,0.027825594022071243,333.66666666666663,0.01,1.0,3.25,2146.531887146313,3337.666666666666
0.1,0.027825594022071243,167.33333333333331,0.1,100.0,5.5,540.0562234853217,1674.333333333333
0.1,0.027825594022071243,444.55555555555554,0.1,10.0,7.75,1428.8135294112597,4446.555555555555
0.1,0.027825594022071243,500.0,0.1,0.01,3.25,1606.5686203137395,5001.0
