sigma_b,mu_target,cv_target,autocorr_target,variance,fano_factor,success,biologically_appropriate,error_type,error_message,rho,sigma_u,d
0.01,50.0,1.5999999999999999,10.0,6400.0,128.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,50.0,1.5999999999999999,100.0,6400.0,128.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,50.0,1.7999999999999998,0.1,8099.999999999997,161.99999999999994,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,50.0,1.7999999999999998,1.0,8099.999999999997,161.99999999999994,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,50.0,1.7999999999999998,10.0,8099.999999999997,161.99999999999994,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,50.0,1.7999999999999998,100.0,8099.999999999997,161.99999999999994,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,50.0,2.0,0.1,10000.0,200.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,50.0,2.0,1.0,10000.0,200.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,50.0,2.0,10.0,10000.0,200.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,50.0,2.0,100.0,10000.0,200.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,50.0,2.5,0.1,15625.0,312.5,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,50.0,2.5,1.0,15625.0,312.5,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,50.0,2.5,10.0,15625.0,312.5,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,50.0,2.5,100.0,15625.0,312.5,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,50.0,3.0,0.1,22500.0,450.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,50.0,3.0,1.0,22500.0,450.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,50.0,3.0,10.0,22500.0,450.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,50.0,3.0,100.0,22500.0,450.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.1,0.1,100.0,1.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.1,1.0,100.0,1.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.1,10.0,100.0,1.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.1,100.0,100.0,1.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.2,0.1,400.0,4.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.2,1.0,400.0,4.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.2,10.0,400.0,4.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.2,100.0,400.0,4.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.30000000000000004,0.1,900.0000000000002,9.000000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.30000000000000004,1.0,900.0000000000002,9.000000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.30000000000000004,10.0,900.0000000000002,9.000000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.30000000000000004,100.0,900.0000000000002,9.000000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.4,0.1,1600.0,16.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.4,1.0,1600.0,16.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.4,10.0,1600.0,16.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.4,100.0,1600.0,16.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.5,0.1,2500.0,25.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.5,1.0,2500.0,25.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.5,10.0,2500.0,25.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.5,100.0,2500.0,25.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.6,0.1,3600.0,36.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.6,1.0,3600.0,36.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.6,10.0,3600.0,36.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.6,100.0,3600.0,36.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.7000000000000001,0.1,4900.0,49.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.7000000000000001,1.0,4900.0,49.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.7000000000000001,10.0,4900.0,49.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.7000000000000001,100.0,4900.0,49.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.8,0.1,6400.0,64.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.8,1.0,6400.0,64.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.8,10.0,6400.0,64.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.8,100.0,6400.0,64.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.9,0.1,8100.0,81.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.9,1.0,8100.0,81.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.9,10.0,8100.0,81.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,0.9,100.0,8100.0,81.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,1.0,0.1,10000.0,100.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,1.0,1.0,10000.0,100.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,1.0,10.0,10000.0,100.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,1.0,100.0,10000.0,100.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,1.2,0.1,14400.0,144.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,1.2,1.0,14400.0,144.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,1.2,10.0,14400.0,144.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,1.2,100.0,14400.0,144.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,1.4,0.1,19600.0,196.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,1.4,1.0,19600.0,196.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,1.4,10.0,19600.0,196.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,1.4,100.0,19600.0,196.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,1.5999999999999999,0.1,25600.0,256.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,1.5999999999999999,1.0,25600.0,256.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,1.5999999999999999,10.0,25600.0,256.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,1.5999999999999999,100.0,25600.0,256.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,1.7999999999999998,0.1,32399.99999999999,323.9999999999999,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,1.7999999999999998,1.0,32399.99999999999,323.9999999999999,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,1.7999999999999998,10.0,32399.99999999999,323.9999999999999,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,1.7999999999999998,100.0,32399.99999999999,323.9999999999999,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,2.0,0.1,40000.0,400.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,2.0,1.0,40000.0,400.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,2.0,10.0,40000.0,400.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,2.0,100.0,40000.0,400.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,2.5,0.1,62500.0,625.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,2.5,1.0,62500.0,625.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,2.5,10.0,62500.0,625.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,2.5,100.0,62500.0,625.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,3.0,0.1,90000.0,900.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,3.0,1.0,90000.0,900.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,3.0,10.0,90000.0,900.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,100.0,3.0,100.0,90000.0,900.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.1,0.1,2500.0,5.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.1,1.0,2500.0,5.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.1,10.0,2500.0,5.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.1,100.0,2500.0,5.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.2,0.1,10000.0,20.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.2,1.0,10000.0,20.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.2,10.0,10000.0,20.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.2,100.0,10000.0,20.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.30000000000000004,0.1,22500.000000000007,45.000000000000014,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.30000000000000004,1.0,22500.000000000007,45.000000000000014,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.30000000000000004,10.0,22500.000000000007,45.000000000000014,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.30000000000000004,100.0,22500.000000000007,45.000000000000014,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.4,0.1,40000.0,80.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.4,1.0,40000.0,80.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.4,10.0,40000.0,80.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.4,100.0,40000.0,80.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.5,0.1,62500.0,125.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.5,1.0,62500.0,125.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.5,10.0,62500.0,125.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.5,100.0,62500.0,125.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.6,0.1,90000.0,180.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.6,1.0,90000.0,180.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.6,10.0,90000.0,180.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.6,100.0,90000.0,180.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.7000000000000001,0.1,122500.00000000004,245.00000000000009,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.7000000000000001,1.0,122500.00000000004,245.00000000000009,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.7000000000000001,10.0,122500.00000000004,245.00000000000009,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.7000000000000001,100.0,122500.00000000004,245.00000000000009,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.8,0.1,160000.0,320.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.8,1.0,160000.0,320.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.8,10.0,160000.0,320.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.8,100.0,160000.0,320.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.9,0.1,202500.0,405.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.9,1.0,202500.0,405.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.9,10.0,202500.0,405.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,0.9,100.0,202500.0,405.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,1.0,0.1,250000.0,500.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,1.0,1.0,250000.0,500.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,1.0,10.0,250000.0,500.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,1.0,100.0,250000.0,500.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,1.2,0.1,360000.0,720.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,1.2,1.0,360000.0,720.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,1.2,10.0,360000.0,720.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,1.2,100.0,360000.0,720.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,1.4,0.1,490000.0,980.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,1.4,1.0,490000.0,980.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,1.4,10.0,490000.0,980.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,1.4,100.0,490000.0,980.0,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,1.5999999999999999,0.1,639999.9999999998,1279.9999999999995,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,1.5999999999999999,1.0,639999.9999999998,1279.9999999999995,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,1.5999999999999999,10.0,639999.9999999998,1279.9999999999995,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,1.5999999999999999,100.0,639999.9999999998,1279.9999999999995,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,1.7999999999999998,0.1,809999.9999999998,1619.9999999999995,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,1.7999999999999998,1.0,809999.9999999998,1619.9999999999995,False,True,value_error,Could not find a valid solution for parameter d,,,
0.01,500.0,1.7999999999999998,10.0,809999.9999999998,1619.9999999999995,False,True,value_error,Could not find a valid solution for parameter d,,,
