architecture,hidden_size,num_layers,dropout_rate,learning_rate,batch_size,epochs,train_acc,val_acc,test_acc,test_acc_std,time
Conv1D + Attention,128,3,0.2,0.01,32,150,0.488671875,0.5,0.5,0.0,12.03095245361328
Conv1D + Attention,128,3,0.2,0.01,64,50,0.500390625,0.5,0.5,0.0,8.212215185165405
Conv1D + Attention,128,3,0.2,0.01,64,100,0.501171875,0.5,0.5,0.0,8.397627115249634
Conv1D + Attention,128,3,0.2,0.01,64,150,0.504296875,0.5,0.5,0.0,8.224995851516724
Conv1D + Attention,128,3,0.2,0.01,128,50,0.497265625,0.5,0.5,0.0,6.824953317642212
Conv1D + Attention,128,3,0.2,0.01,128,100,0.4875,0.5,0.5,0.0,6.384088754653931
Conv1D + Attention,128,3,0.2,0.01,128,150,0.499609375,0.5,0.5,0.0,6.704878330230713
Conv1D + Attention,128,3,0.2,0.001,32,50,0.493359375,0.5,0.545625,0.1352165508545459,11.732313871383669
Conv1D + Attention,128,3,0.2,0.001,32,100,0.8703125,0.94375,0.6776249999999999,0.2183771465263707,62.60645270347595
Conv1D + Attention,128,3,0.2,0.001,32,150,0.510546875,0.5,0.5,0.0,11.78601574897766
Conv1D + Attention,128,3,0.2,0.001,64,50,0.500390625,0.5,0.72325,0.2121550140816851,8.94270133972168
Conv1D + Attention,128,3,0.2,0.001,64,100,0.98828125,0.978125,0.6449999999999999,0.2106389090362936,64.77656054496765
Conv1D + Attention,128,3,0.2,0.001,64,150,0.49375,0.5,0.770625,0.219293788386721,10.413455486297607
Conv1D + Attention,128,3,0.2,0.001,128,50,0.8359375,0.9,0.8322499999999999,0.1573459564145199,29.205337047576904
Conv1D + Attention,128,3,0.2,0.001,128,100,0.5390625,0.5421875,0.806875,0.1582484695818572,23.784583568573
Conv1D + Attention,128,3,0.2,0.001,128,150,0.853125,0.9140625,0.809375,0.1628383496753759,41.48807144165039
Conv1D + Attention,128,3,0.2,0.0001,32,50,0.79765625,0.8953125,0.810875,0.0776270128563504,52.420796155929565
Conv1D + Attention,128,3,0.2,0.0001,32,100,0.78984375,0.85,0.83475,0.0347437044657014,46.37493515014648
Conv1D + Attention,128,3,0.2,0.0001,32,150,0.615625,0.621875,0.7795,0.0558770972760754,31.764465808868408
Conv1D + Attention,128,3,0.2,0.0001,64,50,0.795703125,0.859375,0.8168749999999999,0.0131843894435806,34.32256269454956
Conv1D + Attention,128,3,0.2,0.0001,64,100,0.725390625,0.725,0.78175,0.0992758152824745,32.27492928504944
Conv1D + Attention,128,3,0.2,0.0001,64,150,0.756640625,0.8015625,0.766125,0.0755944153029838,34.58726119995117
Conv1D + Attention,128,3,0.2,0.0001,128,50,0.778125,0.828125,0.79525,0.027362154520432,27.87834620475769
Conv1D + Attention,128,3,0.2,0.0001,128,100,0.734765625,0.75,0.7761250000000002,0.0326747704659114,29.5880446434021
Conv1D + Attention,128,3,0.2,0.0001,128,150,0.7953125,0.8125,0.7550000000000001,0.0301610261761764,31.49962854385376
Conv1D + Attention,128,3,0.2,0.0005,32,50,0.971484375,0.9859375,0.759875,0.2140191653217066,52.91472864151001
Conv1D + Attention,128,3,0.2,0.0005,32,100,0.790625,0.8875,0.7515,0.2002988392377749,79.24065637588501
Conv1D + Attention,128,3,0.2,0.0005,32,150,0.805859375,0.865625,0.7838750000000001,0.1870991131058616,53.04423451423645
Conv1D + Attention,128,3,0.2,0.0005,64,50,0.865625,0.93125,0.8695,0.0699356847396234,36.5610773563385
Conv1D + Attention,128,3,0.2,0.0005,64,100,0.823046875,0.8671875,0.8842500000000001,0.1208462349434189,50.9290132522583
Conv1D + Attention,128,3,0.2,0.0005,64,150,0.86015625,0.95,0.8307499999999999,0.1255739324063716,44.24073004722595
Conv1D + Attention,128,3,0.2,0.0005,128,50,0.809765625,0.878125,0.859875,0.0659650712498667,29.564268827438354
Conv1D + Attention,128,3,0.2,0.0005,128,100,0.83125,0.86875,0.830875,0.0747475961151929,25.61043405532837
Conv1D + Attention,128,3,0.2,0.0005,128,150,0.89453125,0.903125,0.829875,0.1130161078121167,36.76240301132202
Conv1D + Attention,128,3,0.3,0.01,32,50,0.494140625,0.5,0.5005,0.0015,11.813777446746826
Conv1D + Attention,128,3,0.3,0.01,32,100,0.485546875,0.5,0.5,0.0,11.942947387695312
Conv1D + Attention,128,3,0.3,0.01,32,150,0.505859375,0.5,0.5,0.0,11.589153051376345
Conv1D + Attention,128,3,0.3,0.01,64,50,0.491015625,0.5,0.5,0.0,8.2664053440094
Conv1D + Attention,128,3,0.3,0.01,64,100,0.5015625,0.5,0.5,0.0,8.472777128219604
Conv1D + Attention,128,3,0.3,0.01,64,150,0.498046875,0.5,0.5005,0.0015,8.289387702941895
Conv1D + Attention,128,3,0.3,0.01,128,50,0.521484375,0.5,0.5,0.0,6.364141464233398
Conv1D + Attention,128,3,0.3,0.01,128,100,0.5,0.5,0.5,0.0,6.436284065246582
Conv1D + Attention,128,3,0.3,0.01,128,150,0.5,0.5,0.5,0.0,6.360415935516357
Conv1D + Attention,128,3,0.3,0.001,32,50,0.49140625,0.5,0.54825,0.14475,11.84684705734253
Conv1D + Attention,128,3,0.3,0.001,32,100,0.4921875,0.5,0.604875,0.186368628328375,11.705024242401125
Conv1D + Attention,128,3,0.3,0.001,32,150,0.51171875,0.5,0.5005,0.0015,11.824130058288574
Conv1D + Attention,128,3,0.3,0.001,64,50,0.984375,0.9640625,0.63325,0.2022978929697489,34.7593092918396
Conv1D + Attention,128,3,0.3,0.001,64,100,0.498046875,0.5,0.7095,0.2042357706181755,8.957008838653564
Conv1D + Attention,128,3,0.3,0.001,64,150,0.526953125,0.4953125,0.7264999999999999,0.2252316862699385,9.172303676605225
Conv1D + Attention,128,3,0.3,0.001,128,50,0.96796875,0.965625,0.8247499999999999,0.1700577107925424,28.15391445159912
Conv1D + Attention,128,3,0.3,0.001,128,100,0.50859375,0.5,0.8004999999999999,0.189381559292345,7.890460252761841
Conv1D + Attention,128,3,0.3,0.001,128,150,0.90546875,0.9171875,0.850375,0.1725127259798534,29.11691904067993
Conv1D + Attention,128,3,0.3,0.0001,32,50,0.737109375,0.8203125,0.8325000000000001,0.0336294142083979,52.4242901802063
Conv1D + Attention,128,3,0.3,0.0001,32,100,0.740625,0.8046875,0.8366250000000001,0.0213457402073575,57.3732647895813
Conv1D + Attention,128,3,0.3,0.0001,32,150,0.8640625,0.875,0.8285,0.0448601995091417,71.81268453598022
Conv1D + Attention,128,3,0.3,0.0001,64,50,0.7515625,0.8,0.7942499999999999,0.017599715906798,36.98750329017639
Conv1D + Attention,128,3,0.3,0.0001,64,100,0.84453125,0.871875,0.822875,0.0238160266417385,48.64034295082092
Conv1D + Attention,128,3,0.3,0.0001,64,150,0.741796875,0.821875,0.8018749999999999,0.0529511862473354,42.23468041419983
Conv1D + Attention,128,3,0.3,0.0001,128,50,0.755859375,0.7875,0.7459999999999999,0.0306431068920891,29.371169805526733
Conv1D + Attention,128,3,0.3,0.0001,128,100,0.79765625,0.8515625,0.788125,0.0449313712788737,39.12174940109253
Conv1D + Attention,128,3,0.3,0.0001,128,150,0.733203125,0.8140625,0.7543749999999999,0.0341286628070892,36.17934608459473
Conv1D + Attention,128,3,0.3,0.0005,32,50,0.952734375,0.9671875,0.8524999999999998,0.1649895830045036,52.549272537231445
Conv1D + Attention,128,3,0.3,0.0005,32,100,0.976953125,0.984375,0.772125,0.2241302983199728,66.98021817207336
Conv1D + Attention,128,3,0.3,0.0005,32,150,0.972265625,0.965625,0.8262499999999999,0.1766644064320824,60.17357683181763
Conv1D + Attention,128,3,0.3,0.0005,64,50,0.768359375,0.890625,0.8792500000000001,0.1292021187906762,38.02437043190002
Conv1D + Attention,128,3,0.3,0.0005,64,100,0.864453125,0.8875,0.8671249999999999,0.1366611342884289,31.666136980056763
Conv1D + Attention,128,3,0.3,0.0005,64,150,0.926171875,0.953125,0.83575,0.1686566408416816,49.5193247795105
Conv1D + Attention,128,3,0.3,0.0005,128,50,0.65390625,0.640625,0.856625,0.0843023761527514,12.812974452972412
Conv1D + Attention,128,3,0.3,0.0005,128,100,0.881640625,0.89375,0.9035,0.011643131022195,41.65818524360657
Conv1D + Attention,128,3,0.3,0.0005,128,150,0.930859375,0.9359375,0.8965,0.0589618520740317,25.463776111602783
Conv1D + Attention,128,4,0.01,0.01,32,50,0.501953125,0.5,0.5,0.0,13.919798612594604
Conv1D + Attention,128,4,0.01,0.01,32,100,0.49609375,0.5,0.5,0.0,14.166691303253174
Conv1D + Attention,128,4,0.01,0.01,32,150,0.489453125,0.5,0.5,0.0,13.93629026412964
Conv1D + Attention,128,4,0.01,0.01,64,50,0.50078125,0.5,0.5,0.0,9.673827409744264
Conv1D + Attention,128,4,0.01,0.01,64,100,0.4875,0.5,0.5,0.0,9.23665189743042
Conv1D + Attention,128,4,0.01,0.01,64,150,0.5,0.5,0.5,0.0,9.515419006347656
Conv1D + Attention,128,4,0.01,0.01,128,50,0.490625,0.5,0.5,0.0,7.59249472618103
Conv1D + Attention,128,4,0.01,0.01,128,100,0.5,0.5,0.5,0.0,7.534285306930542
Conv1D + Attention,128,4,0.01,0.01,128,100,0.5,0.5,0.5,0.0,7.534285306930542
Conv1D + Attention,128,4,0.01,0.01,128,150,0.49765625,0.5,0.5,0.0,7.283166408538818
Conv1D + Attention,128,4,0.01,0.001,32,50,0.491015625,0.5015625,0.5015,0.0022912878474779,14.002710342407228
Conv1D + Attention,128,4,0.01,0.001,32,100,0.4875,0.5,0.499875,0.0003749999999999,14.948665142059326
Conv1D + Attention,128,4,0.01,0.001,32,150,0.481640625,0.5,0.501125,0.0033749999999999,13.791170835494995
Conv1D + Attention,128,4,0.01,0.001,64,50,0.503515625,0.5078125,0.522375,0.0414218013249061,11.197343349456789
Conv1D + Attention,128,4,0.01,0.001,64,100,0.939453125,0.9265625,0.641375,0.1882679689299271,35.26759147644043
Conv1D + Attention,128,4,0.01,0.001,64,150,0.5,0.5,0.59325,0.1688834657389527,9.532315492630005
Conv1D + Attention,128,4,0.01,0.001,128,50,0.920703125,0.91875,0.579375,0.1345446603362615,33.26304078102112
Conv1D + Attention,128,4,0.01,0.001,128,100,0.94921875,0.9453125,0.742875,0.1877315653399821,40.07576775550842
Conv1D + Attention,128,4,0.01,0.001,128,150,0.514453125,0.515625,0.658,0.169597132935672,8.770969867706299
Conv1D + Attention,128,4,0.01,0.0001,32,50,0.759375,0.75625,0.7969999999999999,0.0372332176960305,47.7273542881012
Conv1D + Attention,128,4,0.01,0.0001,32,100,0.82890625,0.8328125,0.8184999999999999,0.0462324290947382,62.47918558120728
Conv1D + Attention,128,4,0.01,0.0001,32,150,0.824609375,0.828125,0.8276249999999999,0.0317138081125556,48.51235222816467
Conv1D + Attention,128,4,0.01,0.0001,64,50,0.85,0.8328125,0.8235000000000001,0.0263557394128868,41.81413745880127
Conv1D + Attention,128,4,0.01,0.0001,64,100,0.814453125,0.8109375,0.7862500000000001,0.044787693622244,52.43958353996277
Conv1D + Attention,128,4,0.01,0.0001,64,150,0.816796875,0.8375,0.795625,0.0226746692368378,45.3993079662323
Conv1D + Attention,128,4,0.01,0.0001,128,50,0.778125,0.7609375,0.78425,0.0294809260370158,20.096404314041138
Conv1D + Attention,128,4,0.01,0.0001,128,100,0.804296875,0.7890625,0.7702500000000001,0.0205380743985408,37.91567802429199
Conv1D + Attention,128,4,0.01,0.0001,128,150,0.83984375,0.83125,0.7823749999999999,0.0277514076219567,39.560322284698486
Conv1D + Attention,128,4,0.01,0.0005,32,50,0.526171875,0.5171875,0.628125,0.184041647800165,22.45689630508423
Conv1D + Attention,128,4,0.01,0.0005,32,100,0.50390625,0.50625,0.6045,0.1631115415904098,15.254514455795288
Conv1D + Attention,128,4,0.01,0.0005,32,150,0.891796875,0.8921875,0.7467499999999999,0.1989615226620464,63.6624710559845
Conv1D + Attention,128,4,0.01,0.0005,64,50,0.525,0.5125,0.765,0.1743335524217871,16.75657820701599
Conv1D + Attention,128,4,0.01,0.0005,64,100,0.498046875,0.5015625,0.70225,0.1922171623450934,17.63686966896057
Conv1D + Attention,128,4,0.01,0.0005,64,150,0.520703125,0.528125,0.7110000000000001,0.1816149773559438,19.867382049560547
Conv1D + Attention,128,4,0.01,0.0005,128,50,0.74921875,0.721875,0.758125,0.1047232215174838,21.76116156578064
Conv1D + Attention,128,4,0.01,0.0005,128,100,0.616796875,0.60625,0.7235,0.1566991544329452,19.641810655593872
Conv1D + Attention,128,4,0.01,0.0005,128,150,0.86875,0.8515625,0.7731250000000001,0.126102946535757,28.181531190872192
Conv1D + Attention,128,4,0.05,0.01,32,50,0.494921875,0.5,0.5,0.0,14.04197597503662
Conv1D + Attention,128,4,0.05,0.01,32,100,0.49296875,0.5,0.5,0.0,14.014457941055298
Conv1D + Attention,128,4,0.05,0.01,32,150,0.48671875,0.5,0.5,0.0,13.928669452667236
Conv1D + Attention,128,4,0.05,0.01,64,50,0.496484375,0.5,0.5,0.0,9.598491430282593
Conv1D + Attention,128,4,0.05,0.01,64,100,0.5,0.5,0.5,0.0,9.557437658309937
Conv1D + Attention,128,4,0.05,0.01,64,150,0.4859375,0.5,0.5,0.0,9.60618257522583
Conv1D + Attention,128,4,0.05,0.01,128,50,0.480078125,0.5,0.5,0.0,7.339370965957642
Conv1D + Attention,128,4,0.05,0.01,128,100,0.5046875,0.5,0.5,0.0,7.456995725631714
Conv1D + Attention,128,4,0.05,0.01,128,150,0.50078125,0.5,0.5,0.0,7.45137095451355
Conv1D + Attention,128,4,0.05,0.001,32,50,0.482421875,0.5,0.50375,0.0078262379212492,14.137269258499146
Conv1D + Attention,128,4,0.05,0.001,32,100,0.494140625,0.5,0.54375,0.118753947302816,13.979860544204712
Conv1D + Attention,128,4,0.05,0.001,32,150,0.498828125,0.5,0.5007499999999999,0.0016007810593582,13.821459770202637
Conv1D + Attention,128,4,0.05,0.001,64,50,0.93203125,0.9453125,0.6265,0.1946019976773106,42.6182017326355
Conv1D + Attention,128,4,0.05,0.001,64,100,0.49375,0.5,0.573125,0.1432395829545729,9.754475831985474
Conv1D + Attention,128,4,0.05,0.001,64,150,0.64921875,0.6296875,0.5766249999999999,0.121008845234553,16.796163320541382
Conv1D + Attention,128,4,0.05,0.001,128,50,0.6734375,0.6734375,0.64725,0.1737642080521762,18.727750539779663
Conv1D + Attention,128,4,0.05,0.001,128,100,0.88671875,0.9125,0.8001250000000001,0.1511192099800683,43.49261713027954
Conv1D + Attention,128,4,0.05,0.001,128,150,0.5140625,0.5078125,0.766125,0.1633329134773515,8.175539493560791
Conv1D + Attention,128,4,0.05,0.0001,32,50,0.873046875,0.8875,0.8322499999999999,0.0268258271074724,59.27810311317444
Conv1D + Attention,128,4,0.05,0.0001,32,100,0.776171875,0.79375,0.8063749999999998,0.0503098213572658,52.42475700378418
Conv1D + Attention,128,4,0.05,0.0001,32,150,0.821875,0.859375,0.7816249999999999,0.1033093806244137,84.70964121818542
Conv1D + Attention,128,4,0.05,0.0001,64,50,0.8296875,0.8390625,0.807,0.0283901391331567,39.68796420097351
Conv1D + Attention,128,4,0.05,0.0001,64,100,0.8359375,0.825,0.7899999999999999,0.0407315909338194,48.877236127853394
Conv1D + Attention,128,4,0.05,0.0001,64,150,0.772265625,0.7703125,0.8092499999999999,0.0427901857906693,44.01775002479553
Conv1D + Attention,128,4,0.05,0.0001,128,50,0.84375,0.875,0.7801250000000001,0.0355732079661084,32.94359087944031
Conv1D + Attention,128,4,0.05,0.0001,128,100,0.8109375,0.825,0.766,0.0413249319418677,42.71141028404236
Conv1D + Attention,128,4,0.05,0.0001,128,150,0.798046875,0.7796875,0.7782500000000001,0.0382230297072327,67.93800783157349
Conv1D + Attention,128,4,0.05,0.0005,32,50,0.55390625,0.5453125,0.5662499999999999,0.1209648709336723,19.805179357528687
Conv1D + Attention,128,4,0.05,0.0005,32,100,0.4984375,0.5,0.6343750000000001,0.1801962905417312,14.107094049453735
Conv1D + Attention,128,4,0.05,0.0005,32,150,0.883984375,0.8796875,0.71925,0.1929598403813602,81.32808494567871
Conv1D + Attention,128,4,0.05,0.0005,64,50,0.580859375,0.56875,0.729125,0.1700469144824451,10.23365879058838
Conv1D + Attention,128,4,0.05,0.0005,64,100,0.51484375,0.5140625,0.702,0.1794437585986205,11.269545793533323
Conv1D + Attention,128,4,0.05,0.0005,64,150,0.83203125,0.83125,0.7268749999999999,0.1865461152771614,35.311694860458374
Conv1D + Attention,128,4,0.05,0.0005,128,50,0.83203125,0.828125,0.791625,0.109689975043301,43.482346296310425
Conv1D + Attention,128,4,0.05,0.0005,128,100,0.835546875,0.8546875,0.799375,0.1195633331126228,34.92070746421814
Conv1D + Attention,128,4,0.05,0.0005,128,150,0.687109375,0.68125,0.7927500000000001,0.1181045617239232,9.68803071975708
Conv1D + Attention,128,4,0.1,0.01,32,50,0.48828125,0.5,0.5,0.0,14.00410509109497
Conv1D + Attention,128,4,0.1,0.01,32,100,0.49140625,0.5,0.5,0.0,13.983141899108888
Conv1D + Attention,128,4,0.1,0.01,32,150,0.483984375,0.5,0.5,0.0,13.977258443832396
Conv1D + Attention,128,4,0.1,0.01,64,50,0.483203125,0.5,0.5,0.0,16.73013925552368
Conv1D + Attention,128,4,0.1,0.01,64,100,0.491796875,0.5,0.5,0.0,9.771165370941162
Conv1D + Attention,128,4,0.1,0.01,64,150,0.498828125,0.5,0.5,0.0,9.49006414413452
Conv1D + Attention,128,4,0.1,0.01,128,50,0.5,0.5,0.5,0.0,7.513854742050171
Conv1D + Attention,128,4,0.1,0.01,128,100,0.4921875,0.5,0.5,0.0,10.841887712478638
Conv1D + Attention,128,4,0.1,0.01,128,150,0.50234375,0.5,0.5,0.0,7.6230504512786865
Conv1D + Attention,128,4,0.1,0.001,32,50,0.5,0.5,0.5,0.0,13.711380004882812
Conv1D + Attention,128,4,0.1,0.001,32,100,0.501171875,0.5,0.503125,0.0072294968704606,13.79452109336853
Conv1D + Attention,128,4,0.1,0.001,32,150,0.49765625,0.5,0.5,0.0,14.121628761291504
Conv1D + Attention,128,4,0.1,0.001,64,50,0.500390625,0.5,0.50225,0.0038242646351945,19.66966700553894
Conv1D + Attention,128,4,0.1,0.001,64,100,0.496484375,0.5,0.5122500000000001,0.0267032301416888,12.731571435928345
Conv1D + Attention,128,4,0.1,0.001,64,150,0.498046875,0.5015625,0.5908749999999999,0.1697995601437177,11.135189771652222
Conv1D + Attention,128,4,0.1,0.001,128,50,0.498046875,0.5,0.6008749999999999,0.1458049317581542,8.42832636833191
Conv1D + Attention,128,4,0.1,0.001,128,100,0.782421875,0.8046875,0.641625,0.1640417725001775,24.859405517578125
Conv1D + Attention,128,4,0.1,0.001,128,150,0.4984375,0.5,0.708625,0.1818313521508323,18.289682149887085
Conv1D + Attention,128,4,0.1,0.0001,32,50,0.521484375,0.51875,0.7938750000000001,0.09649230863131,27.15845322608948
Conv1D + Attention,128,4,0.1,0.0001,32,100,0.77421875,0.815625,0.8167499999999999,0.0327309104670187,65.67292070388794
Conv1D + Attention,128,4,0.1,0.0001,32,150,0.808203125,0.8265625,0.8397499999999999,0.0282942131892724,76.47038555145264
Conv1D + Attention,128,4,0.1,0.0001,64,50,0.804296875,0.815625,0.79575,0.0310402963903375,76.51001691818237
Conv1D + Attention,128,4,0.1,0.0001,64,100,0.812109375,0.8375,0.8098749999999999,0.0370322916520163,39.52022957801819
Conv1D + Attention,128,4,0.1,0.0001,64,150,0.84453125,0.8625,0.786875,0.0448861406783875,49.06582736968994
Conv1D + Attention,128,4,0.1,0.0001,128,50,0.789453125,0.8234375,0.76325,0.0376006981318166,33.067410945892334
Conv1D + Attention,128,4,0.1,0.0001,128,100,0.780078125,0.8109375,0.77725,0.0365709926034281,36.961188316345215
Conv1D + Attention,128,4,0.1,0.0001,128,150,0.748046875,0.775,0.773875,0.0151703864486044,81.90007090568542
Conv1D + Attention,128,4,0.1,0.0005,32,50,0.901953125,0.9421875,0.664125,0.2018059479425717,62.92438507080078
Conv1D + Attention,128,4,0.1,0.0005,32,100,0.501953125,0.5,0.5925,0.1726267650163206,15.04061222076416
Conv1D + Attention,128,4,0.1,0.0005,32,150,0.493359375,0.503125,0.561125,0.1299055546348962,14.984941959381104
Conv1D + Attention,128,4,0.1,0.0005,64,50,0.827734375,0.8375,0.697,0.1779748928922279,42.0944390296936
Conv1D + Attention,128,4,0.1,0.0005,64,100,0.5375,0.5328125,0.653625,0.1866082544396147,12.356860160827637
Conv1D + Attention,128,4,0.1,0.0005,64,150,0.88984375,0.9328125,0.722125,0.178965822505304,101.74098706245422
Conv1D + Attention,128,4,0.1,0.0005,128,50,0.862109375,0.8390625,0.8654999999999999,0.0206851395934375,33.28548836708069
Conv1D + Attention,128,4,0.1,0.0005,128,100,0.81328125,0.8375,0.7698749999999999,0.1415731370175853,40.82837867736816
Conv1D + Attention,128,4,0.1,0.0005,128,150,0.826953125,0.878125,0.804875,0.1324934550270314,43.395740270614624
Conv1D + Attention,128,4,0.2,0.01,32,50,0.495703125,0.5,0.5,0.0,13.938235759735107
Conv1D + Attention,128,4,0.2,0.01,32,100,0.48359375,0.5,0.5,0.0,13.877328157424929
Conv1D + Attention,128,4,0.2,0.01,32,150,0.5,0.5,0.5005,0.0015,13.994722366333008
Conv1D + Attention,128,4,0.2,0.01,64,50,0.501953125,0.5,0.5,0.0,9.505610466003418
Conv1D + Attention,128,4,0.2,0.01,64,100,0.505859375,0.5,0.5,0.0,9.671561241149902
Conv1D + Attention,128,4,0.2,0.01,64,150,0.5,0.5,0.5,0.0,17.76308250427246
Conv1D + Attention,128,4,0.2,0.01,128,50,0.503515625,0.5,0.5,0.0,7.59131121635437
Conv1D + Attention,128,4,0.2,0.01,128,100,0.480859375,0.5,0.5,0.0,7.911114692687988
Conv1D + Attention,128,4,0.2,0.01,128,150,0.48984375,0.5,0.5,0.0,7.610184669494629
Conv1D + Attention,128,4,0.2,0.001,32,50,0.5015625,0.5,0.500875,0.002625,17.527611255645752
Conv1D + Attention,128,4,0.2,0.001,32,100,0.49921875,0.5,0.5005,0.0015,14.188805103302002
Conv1D + Attention,128,4,0.2,0.001,32,150,0.492578125,0.50625,0.50075,0.0022499999999999,14.958604335784912
Conv1D + Attention,128,4,0.2,0.001,64,50,0.505859375,0.5,0.5035000000000001,0.0063688696014285,19.821964263916016
Conv1D + Attention,128,4,0.2,0.001,64,100,0.831640625,0.8953125,0.588,0.1714061332041534,52.558762073516846
Conv1D + Attention,128,4,0.2,0.001,64,150,0.498828125,0.5,0.6116250000000001,0.1767564090068589,10.59973430633545
Conv1D + Attention,128,4,0.2,0.001,128,50,0.5140625,0.50625,0.784875,0.1442842788560139,9.354899406433104
Conv1D + Attention,128,4,0.2,0.001,128,100,0.521484375,0.5140625,0.8276249999999999,0.1623696111499932,14.206315517425535
Conv1D + Attention,128,4,0.2,0.001,128,150,0.49609375,0.5,0.7077500000000001,0.2074448721950002,8.903047323226929
